"PC1","PC2","probability","gibbs_energy"
0.0215525114155251,1.48296347031963,2.00845607911295e-06,11
0.0215525114155251,1.48331506849315,1.61850142052839e-06,11
0.0215525114155251,1.48366666666667,1.29869539477745e-06,11
0.0215525114155251,1.48401826484018,1.03761257480573e-06,11
0.0215525114155251,1.4843698630137,8.25442518545386e-07,11
0.0215525114155251,1.48472146118721,6.53810603111311e-07,11
0.0215525114155251,1.48507305936073,5.15608905976415e-07,11
0.0215525114155251,1.48542465753425,4.04838775989315e-07,11
0.0215525114155251,1.48577625570776,3.16466084176328e-07,11
0.0215525114155251,1.48612785388128,2.46289608136341e-07,11
0.0215525114155251,1.48647945205479,1.90822574596026e-07,11
0.0215525114155251,1.48683105022831,1.47187051064056e-07,11
0.0215525114155251,1.48718264840183,1.13020627636778e-07,11
0.0215525114155251,1.48753424657534,8.63946520523997e-08,11
0.0215525114155251,1.48788584474886,6.57431637348696e-08,11
0.0215525114155251,1.48823744292237,4.98016052447041e-08,11
0.0215525114155251,1.48858904109589,3.75543626429238e-08,11
0.0215525114155251,1.48894063926941,2.8190191179235e-08,11
0.0215525114155251,1.48929223744292,2.10646118961897e-08,11
0.0215525114155251,1.48964383561644,1.56684116877617e-08,11
0.0215525114155251,1.48999543378995,1.16014385431139e-08,11
0.0215525114155251,1.49034703196347,8.55095054537468e-09,11
0.0215525114155251,1.49069863013699,6.27384792650193e-09,11
0.0215525114155251,1.4910502283105,4.5821891125311e-09,11
0.0215525114155251,1.49140182648402,3.33146191532152e-09,11
0.0215525114155251,1.49175342465753,2.41114811733794e-09,11
0.0215525114155251,1.49210502283105,1.7371824437669e-09,11
0.0215525114155251,1.49245662100457,1.245964539695e-09,11
0.0215525114155251,1.49280821917808,8.89634640800403e-10,11
0.0215525114155251,1.4931598173516,6.32369999575868e-10,11
0.0215525114155251,1.49351141552511,4.47499881159719e-10,11
0.0215525114155251,1.49386301369863,3.15272313064987e-10,11
0.0215525114155251,1.49421461187215,2.21136116090947e-10,11
0.0215525114155251,1.49456621004566,1.54427487660819e-10,11
0.0215525114155251,1.49491780821918,1.07372021513951e-10,11
0.0215525114155251,1.49526940639269,7.43310092492095e-11,11
0.0215525114155251,1.49562100456621,5.12356515595369e-11,11
0.0215525114155251,1.49597260273973,3.51648586497043e-11,11
0.0215525114155251,1.49632420091324,2.40320553248458e-11,11
0.0215525114155251,1.49667579908676,1.63542019950381e-11,11
0.0215525114155251,1.49702739726027,1.10824313289643e-11,11
0.0215525114155251,1.49737899543379,7.47857171132627e-12,11
0.0215525114155251,1.49773059360731,5.0256319702483e-12,11
0.0215525114155251,1.49808219178082,3.36326754064042e-12,11
0.0215525114155251,1.49843378995434,2.24151191581699e-12,11
0.0215525114155251,1.49878538812785,1.48778356619559e-12,11
0.0215525114155251,1.49913698630137,9.83485225443332e-13,11
0.0215525114155251,1.49948858447489,6.47494347984976e-13,11
0.0215525114155251,1.4998401826484,4.24576113513392e-13,11
0.0215525114155251,1.50019178082192,2.77293098317651e-13,11
0.0215525114155251,1.50054337899543,1.80385098375415e-13,11
0.0215525114155251,1.50089497716895,1.1688449289704e-13,11
0.0215525114155251,1.50124657534247,7.5444503292162e-14,11
0.0215525114155251,1.50159817351598,4.85106396081147e-14,11
0.0215525114155251,1.5019497716895,3.10752837459706e-14,11
0.0215525114155251,1.50230136986301,1.98335032418472e-14,11
0.0215525114155251,1.50265296803653,1.26135437253442e-14,11
0.0215525114155251,1.50300456621005,7.99442897712876e-15,11
0.0215525114155251,1.50335616438356,5.05039028513213e-15,11
0.0215525114155251,1.50370776255708,3.18084844598663e-15,11
0.0215525114155251,1.50405936073059,1.99782787537691e-15,11
0.0215525114155251,1.50441095890411,1.25174171731479e-15,11
0.0215525114155251,1.50476255707763,7.82691967686595e-16,11
0.0215525114155251,1.50511415525114,4.88656428703998e-16,11
0.0215525114155251,1.50546575342466,3.04799983436351e-16,11
0.0215525114155251,1.50581735159817,1.90080168528891e-16,11
0.0215525114155251,1.50616894977169,1.18613643635723e-16,11
0.0215525114155251,1.50652054794521,7.41357967179673e-17,11
0.0215525114155251,1.50687214611872,4.64607821069757e-17,11
0.0215525114155251,1.50722374429224,2.92294349952611e-17,11
0.0215525114155251,1.50757534246575,1.84825815263903e-17,11
0.0215525114155251,1.50792694063927,1.17609763846264e-17,11
0.0215525114155251,1.50827853881279,7.53975803953798e-18,11
0.0215525114155251,1.5086301369863,4.87446542947117e-18,11
0.0215525114155251,1.50898173515982,3.18028206527304e-18,11
0.0215525114155251,1.50933333333333,2.09482913820545e-18,11
0.0215525114155251,1.50968493150685,1.39314389016187e-18,11
0.0215525114155251,1.51003652968037,9.35129644397295e-19,11
0.0215525114155251,1.51038812785388,6.33139899708381e-19,11
0.0215525114155251,1.5107397260274,4.32007167887004e-19,11
0.0215525114155251,1.51109132420091,2.96743156559415e-19,11
0.0215525114155251,1.51144292237443,2.04957936843881e-19,11
0.0215525114155251,1.51179452054795,1.42178095112958e-19,11
0.0215525114155251,1.51214611872146,9.89450979784327e-20,11
0.0215525114155251,1.51249771689498,6.90076785332151e-20,11
0.0215525114155251,1.51284931506849,4.81879763177656e-20,11
0.0215525114155251,1.51320091324201,3.36641490549761e-20,11
0.0215525114155251,1.51355251141553,2.35118322384925e-20,11
0.0215525114155251,1.51390410958904,1.6407664281218e-20,11
0.0215525114155251,1.51425570776256,1.14352195028861e-20,11
0.0215525114155251,1.51460730593607,7.95636112507755e-21,11
0.0215525114155251,1.51495890410959,5.52490156549539e-21,11
0.0215525114155251,1.51531050228311,3.82798465259035e-21,11
0.0215525114155251,1.51566210045662,2.64587750248369e-21,11
0.0215525114155251,1.51601369863014,1.82414795833545e-21,11
0.0215525114155251,1.51636529680365,1.25427562420651e-21,11
0.0215525114155251,1.51671689497717,8.60066797801719e-22,11
0.0215525114155251,1.51706849315068,5.88099329702514e-22,11
0.0215525114155251,1.5174200913242,4.00985578307552e-22,11
0.0215525114155251,1.51777168949772,2.72616528569578e-22,11
0.0215525114155251,1.51812328767123,1.84803802946724e-22,11
0.0215525114155251,1.51847488584475,1.24910184615022e-22,11
0.0215525114155251,1.51882648401826,8.41798314296298e-23,11
0.0215525114155251,1.51917808219178,5.65637121178492e-23,11
0.0215525114155251,1.5195296803653,3.78952331598514e-23,11
0.0215525114155251,1.51988127853881,2.53131153009186e-23,11
0.0215525114155251,1.52023287671233,1.6858480185906e-23,11
0.0215525114155251,1.52058447488584,1.11943846505493e-23,11
0.0215525114155251,1.52093607305936,7.41118559600231e-24,11
0.0215525114155251,1.52128767123288,4.89189183390836e-24,11
0.0215525114155251,1.52163926940639,3.21931149618152e-24,11
0.0215525114155251,1.52199086757991,2.11222745753726e-24,11
0.0215525114155251,1.52234246575342,1.38166781054386e-24,11
0.0215525114155251,1.52269406392694,9.01041606012086e-25,11
0.0215525114155251,1.52304566210046,5.85809695784093e-25,11
0.0215525114155251,1.52339726027397,3.79691057783784e-25,11
0.0215525114155251,1.52374885844749,2.45333757232971e-25,11
0.0215525114155251,1.524100456621,1.58025772737261e-25,11
0.0215525114155251,1.52445205479452,1.01468765467207e-25,11
0.0215525114155251,1.52480365296804,6.49472216573031e-26,11
0.0215525114155251,1.52515525114155,4.14383336461068e-26,11
0.0215525114155251,1.52550684931507,2.63540411333834e-26,11
0.0215525114155251,1.52585844748858,1.67064893719227e-26,11
0.0215525114155251,1.5262100456621,1.05561665043832e-26,11
0.0215525114155251,1.52656164383562,6.64814739081185e-27,11
0.0215525114155251,1.52691324200913,4.1731035034731e-27,11
0.0215525114155251,1.52726484018265,2.61079656026034e-27,11
0.0215525114155251,1.52761643835616,1.62792397317378e-27,11
0.0215525114155251,1.52796803652968,1.01166088481498e-27,11
0.0215525114155251,1.5283196347032,6.26568931116037e-28,11
0.0215525114155251,1.52867123287671,3.86749664810292e-28,11
0.0215525114155251,1.52902283105023,2.37910302191983e-28,11
0.0215525114155251,1.52937442922374,1.45852782737937e-28,11
0.0215525114155251,1.52972602739726,8.91109936673344e-29,11
0.0215525114155251,1.53007762557078,5.42576374205252e-29,11
0.0215525114155251,1.53042922374429,3.29232308663391e-29,11
0.0215525114155251,1.53078082191781,1.99092991484149e-29,11
0.0215525114155251,1.53113242009132,1.199837591513e-29,11
0.0215525114155251,1.53148401826484,7.20616092611118e-30,11
0.0215525114155251,1.53183561643836,4.31323858899792e-30,11
0.0215525114155251,1.53218721461187,2.57291268610366e-30,11
0.0215525114155251,1.53253881278539,1.52958493384872e-30,11
0.0215525114155251,1.5328904109589,9.06264477901874e-31,11
0.0215525114155251,1.53324200913242,5.35150318458878e-31,11
0.0215525114155251,1.53359360730594,3.1495137643842e-31,11
0.0215525114155251,1.53394520547945,1.84742252478064e-31,11
0.0215525114155251,1.53429680365297,1.08007191199947e-31,11
0.0215525114155251,1.53464840182648,6.2937870824969e-32,11
0.0215525114155251,1.535,3.65556063341136e-32,11
0.0223287671232877,1.458,0.000200278431462503,11
0.0223287671232877,1.45835159817352,0.000219671403282,11
0.0223287671232877,1.45870319634703,0.000239958698036802,11
0.0223287671232877,1.45905479452055,0.00026105172744279,11
0.0223287671232877,1.45940639269406,0.000282843171388462,11
0.0223287671232877,1.45975799086758,0.000305206849428235,11
0.0223287671232877,1.4601095890411,0.000327997962058014,11
0.0223287671232877,1.46046118721461,0.000351053742764962,11
0.0223287671232877,1.46081278538813,0.000374194555565455,11
0.0223287671232877,1.46116438356164,0.00039722546390257,11
0.0223287671232877,1.46151598173516,0.000419938285282792,11
0.0223287671232877,1.46186757990868,0.000442114131973626,11
0.0223287671232877,1.46221917808219,0.000463526421731101,11
0.0223287671232877,1.46257077625571,0.000483944324354261,11
0.0223287671232877,1.46292237442922,0.000503136590554886,11
0.0223287671232877,1.46327397260274,0.00052087569004864,10.9619987579809
0.0223287671232877,1.46362557077626,0.000536942166933253,10.9179492404698
0.0223287671232877,1.46397716894977,0.000551129103424255,10.8801351297195
0.0223287671232877,1.46432876712329,0.000563246569000728,10.8485999516491
0.0223287671232877,1.4646803652968,0.000573125922045897,10.8233874039185
0.0223287671232877,1.46503196347032,0.000580623826088247,10.8045408317977
0.0223287671232877,1.46538356164384,0.000585625843476535,10.7921027237732
0.0223287671232877,1.46573515981735,0.000588049476189603,10.7861142321175
0.0223287671232877,1.46608675799087,0.000587846536581001,10.7866147226919
0.0223287671232877,1.46643835616438,0.000585004749910113,10.7936413573283
0.0223287671232877,1.4667899543379,0.000579548514862744,10.8072287112936
0.0223287671232877,1.46714155251142,0.000571538776910244,10.8274084275835
0.0223287671232877,1.46749315068493,0.00056107200099277,10.8542089091589
0.0223287671232877,1.46784474885845,0.000548278263111278,10.8876550497141
0.0223287671232877,1.46819634703196,0.000533318513315626,10.9277680031695
0.0223287671232877,1.46854794520548,0.000516381093600918,10.974564991804
0.0223287671232877,1.468899543379,0.000497677621775563,11
0.0223287671232877,1.46925114155251,0.000477438375036943,11
0.0223287671232877,1.46960273972603,0.000455907323661537,11
0.0223287671232877,1.46995433789954,0.000433336975114354,11
0.0223287671232877,1.47030593607306,0.00040998319163588,11
0.0223287671232877,1.47065753424658,0.000386100140012402,11
0.0223287671232877,1.47100913242009,0.00036193552121956,11
0.0223287671232877,1.47136073059361,0.000337726210747396,11
0.0223287671232877,1.47171232876712,0.000313694418764504,11
0.0223287671232877,1.47206392694064,0.0002900444541651,11
0.0223287671232877,1.47241552511416,0.000266960149393686,11
0.0223287671232877,1.47276712328767,0.000244602975211293,11
0.0223287671232877,1.47311872146119,0.000223110847639308,11
0.0223287671232877,1.4734703196347,0.000202597604432402,11
0.0223287671232877,1.47382191780822,0.000183153106617529,11
0.0223287671232877,1.47417351598174,0.000164843902664779,11
0.0223287671232877,1.47452511415525,0.000147714379218684,11
0.0223287671232877,1.47487671232877,0.000131788313224763,11
0.0223287671232877,1.47522831050228,0.000117070735679624,11
0.0223287671232877,1.4755799086758,0.00010355001682121,11
0.0223287671232877,1.47593150684932,9.12000858793755e-05,11
0.0223287671232877,1.47628310502283,7.99827049057734e-05,11
0.0223287671232877,1.47663470319635,6.98497249942047e-05,11
0.0223287671232877,1.47698630136986,6.07452636530688e-05,11
0.0223287671232877,1.47733789954338,5.26077534834255e-05,11
0.0223287671232877,1.47768949771689,4.53718239873328e-05,11
0.0223287671232877,1.47804109589041,3.89699897072943e-05,11
0.0223287671232877,1.47839269406393,3.3334128509762e-05,11
0.0223287671232877,1.47874429223744,2.83967433217478e-05,11
0.0223287671232877,1.47909589041096,2.40920087751641e-05,11
0.0223287671232877,1.47944748858447,2.0356610883402e-05,11
0.0223287671232877,1.47979908675799,1.71303930423124e-05,11
0.0223287671232877,1.48015068493151,1.43568253666886e-05,11
0.0223287671232877,1.48050228310502,1.19833167601108e-05,11
0.0223287671232877,1.48085388127854,9.96139032983197e-06,11
0.0223287671232877,1.48120547945205,8.24674298435469e-06,11
0.0223287671232877,1.48155707762557,6.79920948428253e-06,11
0.0223287671232877,1.48190867579909,5.58265004816228e-06,11
0.0223287671232877,1.4822602739726,4.56477902277073e-06,11
0.0223287671232877,1.48261187214612,3.71695026970532e-06,11
0.0223287671232877,1.48296347031963,3.01391293152767e-06,11
0.0223287671232877,1.48331506849315,2.43354922957856e-06,11
0.0223287671232877,1.48366666666667,1.95660399552748e-06,11
0.0223287671232877,1.48401826484018,1.5664138098959e-06,11
0.0223287671232877,1.4843698630137,1.24864195305031e-06,11
0.0223287671232877,1.48472146118721,9.91023890090015e-07,11
0.0223287671232877,1.48507305936073,7.83126719621654e-07,11
0.0223287671232877,1.48542465753425,6.16124916179909e-07,11
0.0223287671232877,1.48577625570776,4.82593778115478e-07,11
0.0223287671232877,1.48612785388128,3.76321243380878e-07,11
0.0223287671232877,1.48647945205479,2.92138138169926e-07,11
0.0223287671232877,1.48683105022831,2.2576645995138e-07,11
0.0223287671232877,1.48718264840183,1.73684949091656e-07,11
0.0223287671232877,1.48753424657534,1.33010954699058e-07,11
0.0223287671232877,1.48788584474886,1.01397434434232e-07,11
0.0223287671232877,1.48823744292237,7.69438301568642e-08,11
0.0223287671232877,1.48858904109589,5.81195183339555e-08,11
0.0223287671232877,1.48894063926941,4.36985346018779e-08,11
0.0223287671232877,1.48929223744292,3.27043057540106e-08,11
0.0223287671232877,1.48964383561644,2.43631811297845e-08,11
0.0223287671232877,1.48999543378995,1.80656316268825e-08,11
0.0223287671232877,1.49034703196347,1.33340722476439e-08,11
0.0223287671232877,1.49069863013699,9.79635819288813e-09,11
0.0223287671232877,1.4910502283105,7.1641009616082e-09,11
0.0223287671232877,1.49140182648402,5.21504648597887e-09,11
0.0223287671232877,1.49175342465753,3.77884956555456e-09,11
0.0223287671232877,1.49210502283105,2.72566595758141e-09,11
0.0223287671232877,1.49245662100457,1.9570641945453e-09,11
0.0223287671232877,1.49280821917808,1.39883277653081e-09,11
0.0223287671232877,1.4931598173516,9.95324462074191e-10,11
0.0223287671232877,1.49351141552511,7.05037912334406e-10,11
0.0223287671232877,1.49386301369863,4.97188131887427e-10,11
0.0223287671232877,1.49421461187215,3.49061379998179e-10,11
0.0223287671232877,1.49456621004566,2.43988009533116e-10,11
0.0223287671232877,1.49491780821918,1.69798615296122e-10,11
0.0223287671232877,1.49526940639269,1.17655565897383e-10,11
0.0223287671232877,1.49562100456621,8.11740858047025e-11,11
0.0223287671232877,1.49597260273973,5.57651612574812e-11,11
0.0223287671232877,1.49632420091324,3.81472438580095e-11,11
0.0223287671232877,1.49667579908676,2.59855502449826e-11,11
0.0223287671232877,1.49702739726027,1.76271827604092e-11,11
0.0223287671232877,1.49737899543379,1.19077453576408e-11,11
0.0223287671232877,1.49773059360731,8.01096590244413e-12,11
0.0223287671232877,1.49808219178082,5.36737164603962e-12,11
0.0223287671232877,1.49843378995434,3.58156063176993e-12,11
0.0223287671232877,1.49878538812785,2.3802851910589e-12,11
0.0223287671232877,1.49913698630137,1.57559230080418e-12,11
0.0223287671232877,1.49948858447489,1.03879335080428e-12,11
0.0223287671232877,1.4998401826484,6.82178011466813e-13,11
0.0223287671232877,1.50019178082192,4.46234619669471e-13,11
0.0223287671232877,1.50054337899543,2.90764303729007e-13,11
0.0223287671232877,1.50089497716895,1.88733423233024e-13,11
0.0223287671232877,1.50124657534247,1.22041450306303e-13,11
0.0223287671232877,1.50159817351598,7.86216489323637e-14,11
0.0223287671232877,1.5019497716895,5.04643455969417e-14,11
0.0223287671232877,1.50230136986301,3.22755919327204e-14,11
0.0223287671232877,1.50265296803653,2.05712362597526e-14,11
0.0223287671232877,1.50300456621005,1.30678947037545e-14,11
0.0223287671232877,1.50335616438356,8.27539197435148e-15,11
0.0223287671232877,1.50370776255708,5.22526071661187e-15,11
0.0223287671232877,1.50405936073059,3.29069091175529e-15,11
0.0223287671232877,1.50441095890411,2.06765885243704e-15,11
0.0223287671232877,1.50476255707763,1.29679538983087e-15,11
0.0223287671232877,1.50511415525114,8.12257763854417e-16,11
0.0223287671232877,1.50546575342466,5.08418871411846e-16,11
0.0223287671232877,1.50581735159817,3.18259527223007e-16,11
0.0223287671232877,1.50616894977169,1.99412929688903e-16,11
0.0223287671232877,1.50652054794521,1.25190202247529e-16,11
0.0223287671232877,1.50687214611872,7.88337955386256e-17,11
0.0223287671232877,1.50722374429224,4.98533190591892e-17,11
0.0223287671232877,1.50757534246575,3.16988917315567e-17,11
